Key,Value
data_34_dialogue_108_turn_1_q-yn_topic,preference-booking
data_34_dialogue_108_turn_1_q-yn_mode,closed
data_34_dialogue_108_turn_1_q-yn_text,"
do you want me to book the seat just now
"
data_34_dialogue_108_turn_2_q-yn_n,184
data_34_dialogue_108_turn_2_q-yn_sp-act,reqInfo
data_34_dialogue_108_turn_2_q-yn_polarity,positive
data_34_dialogue_108_turn_2_q-yn_topic,seat
data_34_dialogue_108_turn_2_q-yn_mode,closed-alternative
data_34_dialogue_108_turn_2_q-yn_text,"
is it smoking or non smoking
"
data_34_dialogue_109_turn_n,110
data_34_dialogue_109_turn_speaker,B
data_34_dialogue_109_turn_0_frag_n,185
data_34_dialogue_109_turn_0_frag_sp-act,answ
data_34_dialogue_109_turn_0_frag_polarity,positive
data_34_dialogue_109_turn_0_frag_topic,seat
data_34_dialogue_109_turn_0_frag_mode,closure
data_34_dialogue_109_turn_0_frag_text,"
non smoking window
"
data_34_dialogue_109_turn_1_decl_n,186
data_34_dialogue_109_turn_1_decl_sp-act,direct
data_34_dialogue_109_turn_1_decl_polarity,positive
data_34_dialogue_109_turn_1_decl_topic,journey-seat
data_34_dialogue_109_turn_1_decl_mode,poss1-condition
data_34_dialogue_109_turn_1_decl_text,"
if i could sort of facing you know the "
data_34_dialogue_109_turn_1_decl_0_overlap_type,start
data_34_dialogue_109_turn_1_decl_0_overlap_text,
data_34_dialogue_110_turn_n,111
data_34_dialogue_110_turn_speaker,A
data_34_dialogue_110_turn_0_decl_n,187
data_34_dialogue_110_turn_0_decl_sp-act,accept
data_34_dialogue_110_turn_0_decl_polarity,positive
data_34_dialogue_110_turn_0_decl_topic,
data_34_dialogue_110_turn_0_decl_mode,intent
data_34_dialogue_110_turn_0_decl_text,"
i'm sure we'll find that for you "
data_34_dialogue_110_turn_0_decl_0_overlap_type,end
data_34_dialogue_110_turn_0_decl_0_overlap_text,
data_34_dialogue_111_turn_n,112
data_34_dialogue_111_turn_speaker,B
data_34_dialogue_111_turn_0_frag_n,188
data_34_dialogue_111_turn_0_frag_sp-act,thank
data_34_dialogue_111_turn_0_frag_mode,
data_34_dialogue_111_turn_0_frag_text,"
thank you very much "
data_34_dialogue_111_turn_0_frag_0_pause_length,15s
data_34_dialogue_111_turn_0_frag_0_pause_text,
data_34_dialogue_111_turn_1_frag_n,189
data_34_dialogue_111_turn_1_frag_sp-act,thirdParty
data_34_dialogue_111_turn_1_frag_polarity,positive
data_34_dialogue_111_turn_1_frag_topic,opening
data_34_dialogue_111_turn_1_frag_mode,deixis-greet
data_34_dialogue_111_turn_1_frag_text,"
Wella hi
"
data_34_dialogue_111_turn_2_decl_n,190
data_34_dialogue_111_turn_2_decl_sp-act,thirdParty
data_34_dialogue_111_turn_2_decl_polarity,positive
data_34_dialogue_111_turn_2_decl_topic,
data_34_dialogue_111_turn_2_decl_mode,
data_34_dialogue_111_turn_2_decl_text,"
it's me "
data_34_dialogue_111_turn_2_decl_0_pause_text,
data_34_dialogue_111_turn_3_decl_n,191
data_34_dialogue_111_turn_3_decl_sp-act,thirdParty
data_34_dialogue_111_turn_3_decl_polarity,positive
data_34_dialogue_111_turn_3_decl_topic,
data_34_dialogue_111_turn_3_decl_mode,
data_34_dialogue_111_turn_3_decl_text,"
i've got a ti... "
data_34_dialogue_111_turn_3_decl_0_event_type,tape_cuts_off
data_34_dialogue_111_turn_3_decl_0_event_text,
data_34_dialogue_112_turn_n,113
data_34_dialogue_112_turn_speaker,A
data_34_dialogue_112_turn_0_dm_n,192
data_34_dialogue_112_turn_0_dm_sp-act,init
data_34_dialogue_112_turn_0_dm_text,"
so
"
data_34_dialogue_112_turn_1_decl_n,193
data_34_dialogue_112_turn_1_decl_sp-act,reqDirect
data_34_dialogue_112_turn_1_decl_polarity,positive
data_34_dialogue_112_turn_1_decl_topic,preference
data_34_dialogue_112_turn_1_decl_mode,
data_34_dialogue_112_turn_1_decl_text,"
you want me to go ahead
"
data_34_dialogue_113_turn_n,114
data_34_dialogue_113_turn_speaker,B
data_34_dialogue_113_turn_0_yes_n,194
data_34_dialogue_113_turn_0_yes_sp-act,direct
data_34_dialogue_113_turn_0_yes_text,"
yes
"
data_34_dialogue_114_turn_n,115
data_34_dialogue_114_turn_speaker,A
data_34_dialogue_114_turn_0_dm_n,195
data_34_dialogue_114_turn_0_dm_sp-act,init
data_34_dialogue_114_turn_0_dm_text,"
so
"
data_34_dialogue_114_turn_1_frag_n,196
data_34_dialogue_114_turn_1_frag_sp-act,inform
data_34_dialogue_114_turn_1_frag_polarity,positive
data_34_dialogue_114_turn_1_frag_topic,preference
data_34_dialogue_114_turn_1_frag_mode,open-condition
data_34_dialogue_114_turn_1_frag_text,"
if your sister calls you back and says that she doesn't want it
"
data_34_dialogue_114_turn_2_decl_n,197
data_34_dialogue_114_turn_2_decl_sp-act,inform
data_34_dialogue_114_turn_2_decl_polarity,positive
data_34_dialogue_114_turn_2_decl_topic,refund-fare
data_34_dialogue_114_turn_2_decl_mode,closure
data_34_dialogue_114_turn_2_decl_text,"
you get a full refund less 5 pounds "
data_34_dialogue_114_turn_2_decl_0_backchannel_content,ok
data_34_dialogue_114_turn_2_decl_0_backchannel_text,
data_34_dialogue_114_turn_3_decl_n,198
data_34_dialogue_114_turn_3_decl_sp-act,inform
data_34_dialogue_114_turn_3_decl_polarity,positive
data_34_dialogue_114_turn_3_decl_topic,cancel-time-day-journey
data_34_dialogue_114_turn_3_decl_mode,condition
data_34_dialogue_114_turn_3_decl_text,"
if you cancel by 2 o'clock the day before the outward "
data_34_dialogue_114_turn_3_decl_0_pause_text,
data_34_dialogue_115_turn_n,116
data_34_dialogue_115_turn_speaker,B
data_34_dialogue_115_turn_0_yes_n,199
data_34_dialogue_115_turn_0_yes_sp-act,ackn
data_34_dialogue_115_turn_0_yes_text,"
yeah
"
data_34_dialogue_116_turn_n,117
data_34_dialogue_116_turn_speaker,A
data_34_dialogue_116_turn_0_decl_n,200
data_34_dialogue_116_turn_0_decl_sp-act,inform
data_34_dialogue_116_turn_0_decl_polarity,positive
data_34_dialogue_116_turn_0_decl_topic,time
data_34_dialogue_116_turn_0_decl_mode,condition
data_34_dialogue_116_turn_0_decl_text,"
if it's after the 2 o'clock deadline
"
data_34_dialogue_116_turn_1_frag_n,201
data_34_dialogue_116_turn_1_frag_sp-act,inform
data_34_dialogue_116_turn_1_frag_polarity,positive
data_34_dialogue_116_turn_1_frag_topic,departure-time
data_34_dialogue_116_turn_1_frag_mode,condition-constrain
data_34_dialogue_116_turn_1_frag_text,"
but before departure time of the train
"
data_34_dialogue_116_turn_2_decl_n,202
data_34_dialogue_116_turn_2_decl_sp-act,inform
data_34_dialogue_116_turn_2_decl_polarity,positive
data_34_dialogue_116_turn_2_decl_topic,refund-fare
data_34_dialogue_116_turn_2_decl_mode,
data_34_dialogue_116_turn_2_decl_text,"
it's 50 per cent refund less 5 pounds
"
data_34_dialogue_117_turn_n,118
data_34_dialogue_117_turn_speaker,B
data_34_dialogue_117_turn_0_dm_n,203
data_34_dialogue_117_turn_0_dm_sp-act,ackn
data_34_dialogue_117_turn_0_dm_polarity,positive
data_34_dialogue_117_turn_0_dm_text,"
ok
"
data_34_dialogue_118_turn_n,119
data_34_dialogue_118_turn_speaker,A
data_34_dialogue_118_turn_0_decl_n,204
data_34_dialogue_118_turn_0_decl_sp-act,inform
data_34_dialogue_118_turn_0_decl_polarity,positive
data_34_dialogue_118_turn_0_decl_topic,journey
data_34_dialogue_118_turn_0_decl_mode,condition-constrain
data_34_dialogue_118_turn_0_decl_text,"
and if you needed to change any of the times of travel "
data_34_dialogue_118_turn_0_decl_0_backchannel_content,yeah
data_34_dialogue_118_turn_0_decl_0_backchannel_text,
data_34_dialogue_118_turn_1_decl_n,205
data_34_dialogue_118_turn_1_decl_sp-act,inform
data_34_dialogue_118_turn_1_decl_polarity,positive
data_34_dialogue_118_turn_1_decl_topic,day-time-avail-fare
data_34_dialogue_118_turn_1_decl_mode,constrain
data_34_dialogue_118_turn_1_decl_text,"
you must do so by 2 o clock the day before again "
data_34_dialogue_118_turn_1_decl_0_backchannel_content,ok
data_34_dialogue_118_turn_1_decl_0_backchannel_text,
data_34_dialogue_119_turn_n,120
data_34_dialogue_119_turn_speaker,B
data_34_dialogue_119_turn_0_frag_n,206
data_34_dialogue_119_turn_0_frag_sp-act,appreciate
data_34_dialogue_119_turn_0_frag_polarity,positive
data_34_dialogue_119_turn_0_frag_topic,
data_34_dialogue_119_turn_0_frag_mode,partial
data_34_dialogue_119_turn_0_frag_text,"
great
"
data_34_dialogue_120_turn_n,121
data_34_dialogue_120_turn_speaker,A
data_34_dialogue_120_turn_0_dm_n,207
data_34_dialogue_120_turn_0_dm_sp-act,init
data_34_dialogue_120_turn_0_dm_text,"
now
"
data_34_dialogue_120_turn_1_frag_n,208
data_34_dialogue_120_turn_1_frag_sp-act,inform-disc
data_34_dialogue_120_turn_1_frag_polarity,positive
data_34_dialogue_120_turn_1_frag_topic,day
data_34_dialogue_120_turn_1_frag_mode,
data_34_dialogue_120_turn_1_frag_text,"
going out on Saturday the seventeenth
"
data_34_dialogue_121_turn_n,122
data_34_dialogue_121_turn_speaker,B
data_34_dialogue_121_turn_0_yes_n,209
data_34_dialogue_121_turn_0_yes_sp-act,ackn
data_34_dialogue_121_turn_0_yes_text,"
yeah
"
data_34_dialogue_122_turn_n,123
data_34_dialogue_122_turn_speaker,A
data_34_dialogue_122_turn_0_frag_n,210
data_34_dialogue_122_turn_0_frag_sp-act,inform-cont
data_34_dialogue_122_turn_0_frag_polarity,positive
data_34_dialogue_122_turn_0_frag_topic,month-enum
data_34_dialogue_122_turn_0_frag_mode,deixis
data_34_dialogue_122_turn_0_frag_text,"
of October the 10 50 train
"
data_34_dialogue_122_turn_1_decl_n,211
data_34_dialogue_122_turn_1_decl_sp-act,inform
data_34_dialogue_122_turn_1_decl_polarity,positive
data_34_dialogue_122_turn_1_decl_topic,
data_34_dialogue_122_turn_1_decl_mode,poss1
data_34_dialogue_122_turn_1_decl_text,"
i can get a window seat
"
data_34_dialogue_122_turn_2_decl_n,212
data_34_dialogue_122_turn_2_decl_sp-act,inform
data_34_dialogue_122_turn_2_decl_polarity,positive
data_34_dialogue_122_turn_2_decl_topic,time-journey
data_34_dialogue_122_turn_2_decl_mode,constrain
data_34_dialogue_122_turn_2_decl_text,"
but it's backward travel at a table "
data_34_dialogue_122_turn_2_decl_0_pause_text,
data_34_dialogue_122_turn_3_decl_n,213
data_34_dialogue_122_turn_3_decl_sp-act,inform
data_34_dialogue_122_turn_3_decl_polarity,positive
data_34_dialogue_122_turn_3_decl_topic,seat
data_34_dialogue_122_turn_3_decl_mode,constrain
data_34_dialogue_122_turn_3_decl_text,"
but it is non smoking
"
data_34_dialogue_123_turn_n,124
data_34_dialogue_123_turn_speaker,B
data_34_dialogue_123_turn_0_decl_n,214
data_34_dialogue_123_turn_0_decl_sp-act,accept
data_34_dialogue_123_turn_0_decl_polarity,positive
data_34_dialogue_123_turn_0_decl_topic,
data_34_dialogue_123_turn_0_decl_mode,reassurance-appreciate
data_34_dialogue_123_turn_0_decl_text,"
that's fine
"
data_34_dialogue_124_turn_n,125
data_34_dialogue_124_turn_speaker,A
data_34_dialogue_124_turn_0_frag_n,215
data_34_dialogue_124_turn_0_frag_sp-act,refer
data_34_dialogue_124_turn_0_frag_polarity,positive
data_34_dialogue_124_turn_0_frag_topic,fare
data_34_dialogue_124_turn_0_frag_mode,deixis
data_34_dialogue_124_turn_0_frag_text,"
on the return on the eighteenth
"
data_34_dialogue_124_turn_1_decl_n,216
data_34_dialogue_124_turn_1_decl_sp-act,inform
data_34_dialogue_124_turn_1_decl_polarity,positive
data_34_dialogue_124_turn_1_decl_topic,seat-time-from
data_34_dialogue_124_turn_1_decl_mode,
data_34_dialogue_124_turn_1_decl_text,"
the train from Wilmslow from 15 46 is forward facing at the window non smoking
"
data_34_dialogue_125_turn_n,126
data_34_dialogue_125_turn_speaker,B
data_34_dialogue_125_turn_0_frag_n,217
data_34_dialogue_125_turn_0_frag_sp-act,appreciate
data_34_dialogue_125_turn_0_frag_polarity,positive
data_34_dialogue_125_turn_0_frag_topic,
data_34_dialogue_125_turn_0_frag_mode,partial
data_34_dialogue_125_turn_0_frag_text,"
great
"
data_34_dialogue_126_turn_n,127
data_34_dialogue_126_turn_speaker,A
data_34_dialogue_126_turn_0_dm_n,218
data_34_dialogue_126_turn_0_dm_sp-act,init
data_34_dialogue_126_turn_0_dm_text,"
now
"
data_34_dialogue_126_turn_1_decl_n,219
data_34_dialogue_126_turn_1_decl_sp-act,inform
data_34_dialogue_126_turn_1_decl_polarity,positive
data_34_dialogue_126_turn_1_decl_topic,fare
data_34_dialogue_126_turn_1_decl_mode,
data_34_dialogue_126_turn_1_decl_text,"
the total cost is 30 pounds return
"
data_34_dialogue_127_turn_n,128
data_34_dialogue_127_turn_speaker,B
data_34_dialogue_127_turn_0_dm_n,220
data_34_dialogue_127_turn_0_dm_sp-act,ackn
data_34_dialogue_127_turn_0_dm_polarity,positive
data_34_dialogue_127_turn_0_dm_text,"
ok
"
data_34_dialogue_128_turn_n,129
data_34_dialogue_128_turn_speaker,A
data_34_dialogue_128_turn_0_frag_n,221
data_34_dialogue_128_turn_0_frag_sp-act,confirm
data_34_dialogue_128_turn_0_frag_polarity,positive
data_34_dialogue_128_turn_0_frag_topic,creditcard
data_34_dialogue_128_turn_0_frag_mode,
data_34_dialogue_128_turn_0_frag_text,"
and you said it's yourself as the credit card holder
"
data_34_dialogue_129_turn_n,130
data_34_dialogue_129_turn_speaker,B
data_34_dialogue_129_turn_0_yes_n,222
data_34_dialogue_129_turn_0_yes_sp-act,ackn
data_34_dialogue_129_turn_0_yes_text,"
yeah
"
data_34_dialogue_130_turn_n,131
data_34_dialogue_130_turn_speaker,A
data_34_dialogue_130_turn_0_frag_n,223
data_34_dialogue_130_turn_0_frag_sp-act,reqInfo
data_34_dialogue_130_turn_0_frag_polarity,positive
data_34_dialogue_130_turn_0_frag_topic,name
data_34_dialogue_130_turn_0_frag_mode,open
data_34_dialogue_130_turn_0_frag_text,"
and your surname please
"
data_34_dialogue_131_turn_n,132
data_34_dialogue_131_turn_speaker,B
data_34_dialogue_131_turn_0_frag_n,224
data_34_dialogue_131_turn_0_frag_sp-act,answ
data_34_dialogue_131_turn_0_frag_polarity,positive
data_34_dialogue_131_turn_0_frag_topic,spell-name
data_34_dialogue_131_turn_0_frag_mode,closure
data_34_dialogue_131_turn_0_frag_text,"
{surname}%22%10%3%2%4%5%5 {letter}%22 {letter}%10 {letter}%3 {letter}%2 {letter}%4 {letter}%5 {letter}%5
"
data_34_dialogue_131_turn_1_dm_n,225
data_34_dialogue_131_turn_1_dm_sp-act,expressRegret
data_34_dialogue_131_turn_1_dm_mode,regret
data_34_dialogue_131_turn_1_dm_text,"
sorry
"
data_34_dialogue_131_turn_2_imp_n,226
data_34_dialogue_131_turn_2_imp_sp-act,hold
data_34_dialogue_131_turn_2_imp_polarity,positive
data_34_dialogue_131_turn_2_imp_topic,hold
data_34_dialogue_131_turn_2_imp_mode,manage
data_34_dialogue_131_turn_2_imp_text,"
just hold the line
"
data_34_dialogue_131_turn_3_decl_n,227
data_34_dialogue_131_turn_3_decl_sp-act,inform
data_34_dialogue_131_turn_3_decl_polarity,positive
data_34_dialogue_131_turn_3_decl_topic,
data_34_dialogue_131_turn_3_decl_mode,opinion
data_34_dialogue_131_turn_3_decl_text,"
i think this is her "
data_34_dialogue_131_turn_3_decl_0_overlap_type,start
data_34_dialogue_131_turn_3_decl_0_overlap_text,
data_34_dialogue_131_turn_4_imp_n,228
data_34_dialogue_131_turn_4_imp_sp-act,hold
data_34_dialogue_131_turn_4_imp_polarity,positive
data_34_dialogue_131_turn_4_imp_topic,hold
data_34_dialogue_131_turn_4_imp_mode,manage
data_34_dialogue_131_turn_4_imp_text,"
hold on
"
data_34_dialogue_132_turn_n,133
data_34_dialogue_132_turn_speaker,A
data_34_dialogue_132_turn_0_dm_n,229
data_34_dialogue_132_turn_0_dm_sp-act,ackn
data_34_dialogue_132_turn_0_dm_polarity,positive
data_34_dialogue_132_turn_0_dm_text,"
ok "
data_34_dialogue_132_turn_0_dm_0_overlap_type,end
data_34_dialogue_132_turn_0_dm_0_overlap_text,
data_34_dialogue_133_turn_n,134
data_34_dialogue_133_turn_speaker,B
data_34_dialogue_133_turn_0_frag_n,230
data_34_dialogue_133_turn_0_frag_sp-act,inform
data_34_dialogue_133_turn_0_frag_polarity,positive
data_34_dialogue_133_turn_0_frag_topic,
data_34_dialogue_133_turn_0_frag_mode,partial
data_34_dialogue_133_turn_0_frag_0_pause_length,2s
data_34_dialogue_133_turn_0_frag_0_pause_text,
data_34_dialogue_133_turn_1_frag_n,231
data_34_dialogue_133_turn_1_frag_sp-act,unclassifiable
data_34_dialogue_133_turn_1_frag_polarity,positive
data_34_dialogue_133_turn_1_frag_topic,
data_34_dialogue_133_turn_1_frag_mode,
data_34_dialogue_133_turn_1_frag_text,"
ha ok
"
data_34_dialogue_133_turn_2_dm_n,232
data_34_dialogue_133_turn_2_dm_sp-act,expressRegret
data_34_dialogue_133_turn_2_dm_mode,regret
data_34_dialogue_133_turn_2_dm_text,"
sorry
"
data_34_dialogue_133_turn_3_imp_n,233
data_34_dialogue_133_turn_3_imp_sp-act,direct
data_34_dialogue_133_turn_3_imp_polarity,positive
data_34_dialogue_133_turn_3_imp_topic,
data_34_dialogue_133_turn_3_imp_mode,
data_34_dialogue_133_turn_3_imp_text,"
let's go for it
"
data_34_dialogue_134_turn_n,135
data_34_dialogue_134_turn_speaker,A
data_34_dialogue_134_turn_0_dm_n,234
data_34_dialogue_134_turn_0_dm_sp-act,ackn
data_34_dialogue_134_turn_0_dm_polarity,positive
data_34_dialogue_134_turn_0_dm_text,"
ok then
"
data_34_dialogue_134_turn_1_frag_n,235
data_34_dialogue_134_turn_1_frag_sp-act,reqInfo
data_34_dialogue_134_turn_1_frag_polarity,positive
data_34_dialogue_134_turn_1_frag_topic,name
data_34_dialogue_134_turn_1_frag_mode,
data_34_dialogue_134_turn_1_frag_text,"
now your initial
"
data_34_dialogue_135_turn_n,136
data_34_dialogue_135_turn_speaker,B
data_34_dialogue_135_turn_0_frag_n,236
data_34_dialogue_135_turn_0_frag_sp-act,answ
data_34_dialogue_135_turn_0_frag_polarity,positive
data_34_dialogue_135_turn_0_frag_topic,spell
data_34_dialogue_135_turn_0_frag_mode,partial
data_34_dialogue_135_turn_0_frag_text,"
{letter}%15
"
data_34_dialogue_136_turn_n,137
data_34_dialogue_136_turn_speaker,A
data_34_dialogue_136_turn_0_frag_n,237
data_34_dialogue_136_turn_0_frag_sp-act,reqInfo
data_34_dialogue_136_turn_0_frag_polarity,positive
data_34_dialogue_136_turn_0_frag_topic,name
data_34_dialogue_136_turn_0_frag_mode,open
data_34_dialogue_136_turn_0_frag_text,"
and your title
"
data_34_dialogue_137_turn_n,138
data_34_dialogue_137_turn_speaker,B
data_34_dialogue_137_turn_0_frag_n,238
data_34_dialogue_137_turn_0_frag_sp-act,answ
data_34_dialogue_137_turn_0_frag_polarity,positive
data_34_dialogue_137_turn_0_frag_topic,
data_34_dialogue_137_turn_0_frag_mode,partial-closure
data_34_dialogue_137_turn_0_frag_text,"
Miss
"
data_34_dialogue_138_turn_n,139
data_34_dialogue_138_turn_speaker,A
data_34_dialogue_138_turn_0_dm_n,239
data_34_dialogue_138_turn_0_dm_sp-act,init
data_34_dialogue_138_turn_0_dm_0_pause_text,
data_34_dialogue_138_turn_1_q-yn_n,240
data_34_dialogue_138_turn_1_q-yn_sp-act,reqInfo
data_34_dialogue_138_turn_1_q-yn_polarity,positive
data_34_dialogue_138_turn_1_q-yn_topic,telephone-number
data_34_dialogue_138_turn_1_q-yn_mode,closed
data_34_dialogue_138_turn_1_q-yn_text,"
could you give me your contact telephone number please
"
data_34_dialogue_139_turn_n,140
data_34_dialogue_139_turn_speaker,B
data_34_dialogue_139_turn_0_yes_n,241
data_34_dialogue_139_turn_0_yes_sp-act,answ
data_34_dialogue_139_turn_0_yes_text,"
yes
"
data_34_dialogue_139_turn_1_frag_n,242
data_34_dialogue_139_turn_1_frag_sp-act,answElab
data_34_dialogue_139_turn_1_frag_polarity,positive
data_34_dialogue_139_turn_1_frag_topic,enum
data_34_dialogue_139_turn_1_frag_mode,
data_34_dialogue_139_turn_1_frag_text,"
0 1 8 5
"
data_34_dialogue_140_turn_n,141
data_34_dialogue_140_turn_speaker,A
data_34_dialogue_140_turn_0_dm_n,243
data_34_dialogue_140_turn_0_dm_sp-act,ackn
data_34_dialogue_140_turn_0_dm_polarity,positive
data_34_dialogue_140_turn_0_dm_text,"
aha
"
data_34_dialogue_141_turn_n,142
data_34_dialogue_141_turn_speaker,B
data_34_dialogue_141_turn_0_frag_n,244
data_34_dialogue_141_turn_0_frag_sp-act,answElab
data_34_dialogue_141_turn_0_frag_polarity,positive
data_34_dialogue_141_turn_0_frag_topic,enum
data_34_dialogue_141_turn_0_frag_mode,
data_34_dialogue_141_turn_0_frag_text,"
9 5 8
"
data_34_dialogue_142_turn_n,143
data_34_dialogue_142_turn_speaker,A
data_34_dialogue_142_turn_0_dm_n,245
data_34_dialogue_142_turn_0_dm_sp-act,ackn
data_34_dialogue_142_turn_0_dm_polarity,positive
data_34_dialogue_142_turn_0_dm_text,"
aha
"
data_34_dialogue_143_turn_n,144
data_34_dialogue_143_turn_speaker,B
data_34_dialogue_143_turn_0_frag_n,246
data_34_dialogue_143_turn_0_frag_sp-act,answElab
data_34_dialogue_143_turn_0_frag_polarity,positive
data_34_dialogue_143_turn_0_frag_topic,enum
data_34_dialogue_143_turn_0_frag_mode,
data_34_dialogue_143_turn_0_frag_text,"
5 1 6 4
"
data_34_dialogue_144_turn_n,145
data_34_dialogue_144_turn_speaker,A
data_34_dialogue_144_turn_0_frag_n,247
data_34_dialogue_144_turn_0_frag_sp-act,reqInfo
data_34_dialogue_144_turn_0_frag_polarity,positive
data_34_dialogue_144_turn_0_frag_topic,creditcard-address
data_34_dialogue_144_turn_0_frag_mode,open
data_34_dialogue_144_turn_0_frag_text,"
and your postcode to where your credit card is registered to
"
data_34_dialogue_145_turn_n,146
data_34_dialogue_145_turn_speaker,B
data_34_dialogue_145_turn_0_frag_n,248
data_34_dialogue_145_turn_0_frag_sp-act,answ
data_34_dialogue_145_turn_0_frag_polarity,positive
data_34_dialogue_145_turn_0_frag_topic,enum-spell
data_34_dialogue_145_turn_0_frag_mode,closure
data_34_dialogue_145_turn_0_frag_text,"
erm {letter}%2 {letter}%17 1
"
data_34_dialogue_146_turn_n,147
data_34_dialogue_146_turn_speaker,A
