Call_ID,Speaker,Conversation,Start,End,ConversationLower,ConversationLowerJoin,ConversationLowerJoinContracts,ConversationLowerJoinContractsNums,ConversationLowerJoinContractsNumsNoPunct,ConversationLowerJoinContractsNumsNoPunctTokens,ConversationLowerJoinContractsNumsNoPunctTokensSpell,ConversationLowerJoinContractsNumsNoPunctTokensSpellStem,ConversationLowerJoinContractsNumsNoPunctTokensSpellLemma,ConversationLowerJoinContractsNumsNoPunctTokensSpellNoStop,ConversationLowerJoinContractsNumsNoPunctTokensSpellLemmaNoStop
989cbeb0-2e88-11e9-9291-4154e7eb25f4,2,So I've made a mistake when I've reissued your card.,37,39,so i've made a mistake when i've reissued your card.,so i've made a mistake when i've reissued your card.,so i have made a mistake when i have reissued your card.,so i have made a mistake when i have reissued your #,so i have made a mistake when i have reissued your,"['so', 'i', 'have', 'made', 'a', 'mistake', 'when', 'i', 'have', 'reissued', 'your']","['so', 'i', 'have', 'made', 'a', 'mistake', 'when', 'i', 'have', 'reissued', 'your']","['so', 'i', 'have', 'made', 'a', 'mistak', 'when', 'i', 'have', 'reissu', 'your']","['so', 'i', 'have', 'make', 'a', 'mistake', 'when', 'i', 'have', 'reissue', 'your']","['made', 'mistake', 'reissued']","['make', 'mistake', 'reissue']"
989cbeb0-2e88-11e9-9291-4154e7eb25f4,2,I've reissued without updating the expiry date Fiona.,40,42,i've reissued without updating the expiry date fiona.,i've reissued without updating the expiry date fiona.,i have reissued without updating the expiry date fiona.,i have reissued without updating the expiry date #,i have reissued without updating the expiry date,"['i', 'have', 'reissued', 'without', 'updating', 'the', 'expiry', 'date']","['i', 'have', 'reissued', 'without', 'updating', 'the', 'expiry', 'date']","['i', 'have', 'reissu', 'without', 'updat', 'the', 'expiri', 'date']","['i', 'have', 'reissue', 'without', 'update', 'the', 'expiry', 'date']","['reissued', 'without', 'updating', 'expiry', 'date']","['reissue', 'without', 'update', 'expiry', 'date']"
989cbeb0-2e88-11e9-9291-4154e7eb25f4,2,I do apologize for my mistake.,43,46,i do apologize for my mistake.,i do apologize for my mistake.,i do apologize for my mistake.,i do apologize for my #,i do apologize for my,"['i', 'do', 'apologize', 'for', 'my']","['i', 'do', 'apologize', 'for', 'my']","['i', 'do', 'apolog', 'for', 'my']","['i', 'do', 'apologize', 'for', 'my']",['apologize'],['apologize']
989cbeb0-2e88-11e9-9291-4154e7eb25f4,2,I'm calling you back to advise you that I will be reissuing your card today.,47,50,i'm calling you back to advise you that i will be reissuing your card today.,i'm calling you back to advise you that i will be reissuing your card today.,i am calling you back to advise you that i will be reissuing your card today.,i am calling you back to advise you that i will be reissuing your card #,i am calling you back to advise you that i will be reissuing your card,"['i', 'am', 'calling', 'you', 'back', 'to', 'advise', 'you', 'that', 'i', 'will', 'be', 'reissuing', 'your', 'card']","['i', 'am', 'calling', 'you', 'back', 'to', 'advise', 'you', 'that', 'i', 'will', 'be', 'reissuing', 'your', 'card']","['i', 'am', 'call', 'you', 'back', 'to', 'advis', 'you', 'that', 'i', 'will', 'be', 'reissu', 'your', 'card']","['i', 'be', 'call', 'you', 'back', 'to', 'advise', 'you', 'that', 'i', 'will', 'be', 'reissue', 'your', 'card']","['calling', 'back', 'advise', 'reissuing', 'card']","['call', 'back', 'advise', 'reissue', 'card']"
989cbeb0-2e88-11e9-9291-4154e7eb25f4,2,But this time.,51,54,but this time.,but this time.,but this time.,but this #,but this,"['but', 'this']","['but', 'this']","['but', 'thi']","['but', 'this']",[],[]
989cbeb0-2e88-11e9-9291-4154e7eb25f4,2,I Choose the right option and update your expiry date so I'm just calling you to advise you of that and to apologize for my mistake.,55,57,i choose the right option and update your expiry date so i'm just calling you to advise you of that and to apologize for my mistake.,i choose the right option and update your expiry date so i'm just calling you to advise you of that and to apologize for my mistake.,i choose the right option and update your expiry date so i am just calling you to advise you of that and to apologize for my mistake.,i choose the right option and update your expiry date so i am just calling you to advise you of that and to apologize for my #,i choose the right option and update your expiry date so i am just calling you to advise you of that and to apologize for my,"['i', 'choose', 'the', 'right', 'option', 'and', 'update', 'your', 'expiry', 'date', 'so', 'i', 'am', 'just', 'calling', 'you', 'to', 'advise', 'you', 'of', 'that', 'and', 'to', 'apologize', 'for', 'my']","['i', 'choose', 'the', 'right', 'option', 'and', 'update', 'your', 'expiry', 'date', 'so', 'i', 'am', 'just', 'calling', 'you', 'to', 'advise', 'you', 'of', 'that', 'and', 'to', 'apologize', 'for', 'my']","['i', 'choos', 'the', 'right', 'option', 'and', 'updat', 'your', 'expiri', 'date', 'so', 'i', 'am', 'just', 'call', 'you', 'to', 'advis', 'you', 'of', 'that', 'and', 'to', 'apolog', 'for', 'my']","['i', 'choose', 'the', 'right', 'option', 'and', 'update', 'your', 'expiry', 'date', 'so', 'i', 'be', 'just', 'call', 'you', 'to', 'advise', 'you', 'of', 'that', 'and', 'to', 'apologize', 'for', 'my']","['choose', 'right', 'option', 'update', 'expiry', 'date', 'calling', 'advise', 'apologize']","['choose', 'right', 'option', 'update', 'expiry', 'date', 'call', 'advise', 'apologize']"
989cbeb0-2e88-11e9-9291-4154e7eb25f4,1,"Ok so, there willl be one that will come with the wrong expiry date and there will be another one coming again you say",58,60,"ok so, there willl be one that will come with the wrong expiry date and there will be another one coming again you say","ok so, there willl be one that will come with the wrong expiry date and there will be another one coming again you say","ok so, there willl be one that will come with the wrong expiry date and there will be another one coming again you say","ok so, there willl be # that will come with the wrong expiry date and there will be another # coming again you say",ok so there willl be  that will come with the wrong expiry date and there will be another  coming again you say,"['ok', 'so', 'there', 'willl', 'be', 'that', 'will', 'come', 'with', 'the', 'wrong', 'expiry', 'date', 'and', 'there', 'will', 'be', 'another', 'coming', 'again', 'you', 'say']","['ok', 'so', 'there', 'will', 'be', 'that', 'will', 'come', 'with', 'the', 'wrong', 'expiry', 'date', 'and', 'there', 'will', 'be', 'another', 'coming', 'again', 'you', 'say']","['ok', 'so', 'there', 'will', 'be', 'that', 'will', 'come', 'with', 'the', 'wrong', 'expiri', 'date', 'and', 'there', 'will', 'be', 'anoth', 'come', 'again', 'you', 'say']","['ok', 'so', 'there', 'will', 'be', 'that', 'will', 'come', 'with', 'the', 'wrong', 'expiry', 'date', 'and', 'there', 'will', 'be', 'another', 'come', 'again', 'you', 'say']","['ok', 'come', 'wrong', 'expiry', 'date', 'another', 'coming', 'say']","['ok', 'come', 'wrong', 'expiry', 'date', 'another', 'come', 'say']"
989cbeb0-2e88-11e9-9291-4154e7eb25f4,2,Exactly Fiona.,61,63,exactly fiona.,exactly fiona.,exactly fiona.,exactly #,exactly,['exactly'],['exactly'],['exactli'],['exactly'],['exactly'],['exactly']
989cbeb0-2e88-11e9-9291-4154e7eb25f4,1,Okay then.,67,69,okay then.,okay then.,okay then.,okay #,okay,['okay'],['okay'],['okay'],['okay'],['okay'],['okay']
989cbeb0-2e88-11e9-9291-4154e7eb25f4,2,Thank you very much for your comprehension and I wish you a great day Fiona.,70,75,thank you very much for your comprehension and i wish you a great day fiona.,thank you very much for your comprehension and i wish you a great day fiona.,thank you very much for your comprehension and i wish you a great day fiona.,thank you very much for your comprehension and i wish you a great day #,thank you very much for your comprehension and i wish you a great day,"['thank', 'you', 'very', 'much', 'for', 'your', 'comprehension', 'and', 'i', 'wish', 'you', 'a', 'great', 'day']","['thank', 'you', 'very', 'much', 'for', 'your', 'comprehension', 'and', 'i', 'wish', 'you', 'a', 'great', 'day']","['thank', 'you', 'veri', 'much', 'for', 'your', 'comprehens', 'and', 'i', 'wish', 'you', 'a', 'great', 'day']","['thank', 'you', 'very', 'much', 'for', 'your', 'comprehension', 'and', 'i', 'wish', 'you', 'a', 'great', 'day']","['thank', 'much', 'comprehension', 'wish', 'great', 'day']","['thank', 'much', 'comprehension', 'wish', 'great', 'day']"
989cbeb0-2e88-11e9-9291-4154e7eb25f4,1,Ok then thank you.,76,78,ok then thank you.,ok then thank you.,ok then thank you.,ok then thank #,ok then thank,"['ok', 'then', 'thank']","['ok', 'then', 'thank']","['ok', 'then', 'thank']","['ok', 'then', 'thank']","['ok', 'thank']","['ok', 'thank']"
989cbeb0-2e88-11e9-9291-4154e7eb25f4,1,Thank you bye-bye.,79,84,thank you bye-bye.,thank you bye bye.,thank you bye bye.,thank you bye #,thank you bye,"['thank', 'you', 'bye']","['thank', 'you', 'bye']","['thank', 'you', 'bye']","['thank', 'you', 'bye']","['thank', 'bye']","['thank', 'bye']"
989cbeb0-2e88-11e9-9291-4154e7eb25f4,1,Bye,85,88,bye,bye,bye,bye,bye,['bye'],['bye'],['bye'],['bye'],['bye'],['bye']
9892fab0-2e88-11e9-9291-4154e7eb25f4,1,The person you have a called is not available please leave a short 10 seconds message after the tone.,12,16,the person you have a called is not available please leave a short 10 seconds message after the tone.,the person you have a called is not available please leave a short 10 seconds message after the tone.,the person you have a called is not available please leave a short 10 seconds message after the tone.,the person you have a called is not available please leave a short # seconds message after the #,the person you have a called is not available please leave a short  seconds message after the,"['the', 'person', 'you', 'have', 'a', 'called', 'is', 'not', 'available', 'please', 'leave', 'a', 'short', 'seconds', 'message', 'after', 'the']","['the', 'person', 'you', 'have', 'a', 'called', 'is', 'not', 'available', 'please', 'leave', 'a', 'short', 'seconds', 'message', 'after', 'the']","['the', 'person', 'you', 'have', 'a', 'call', 'is', 'not', 'avail', 'pleas', 'leav', 'a', 'short', 'second', 'messag', 'after', 'the']","['the', 'person', 'you', 'have', 'a', 'call', 'be', 'not', 'available', 'please', 'leave', 'a', 'short', 'second', 'message', 'after', 'the']","['person', 'called', 'available', 'please', 'leave', 'short', 'seconds', 'message']","['person', 'call', 'available', 'please', 'leave', 'short', 'second', 'message']"
9892fab0-2e88-11e9-9291-4154e7eb25f4,1,And we'll send the message as a text.,17,21,and we'll send the message as a text.,and we'll send the message as a text.,and we will send the message as a text.,and we will send the message as a #,and we will send the message as a,"['and', 'we', 'will', 'send', 'the', 'message', 'as', 'a']","['and', 'we', 'will', 'send', 'the', 'message', 'as', 'a']","['and', 'we', 'will', 'send', 'the', 'messag', 'as', 'a']","['and', 'we', 'will', 'send', 'the', 'message', 'as', 'a']","['send', 'message']","['send', 'message']"
9892fab0-2e88-11e9-9291-4154e7eb25f4,2,Hey Alison this is ghulam I'm calling from Australia post load and go support.,22,24,hey alison this is ghulam i'm calling from australia post load and go support.,hey alison this is ghulam i'm calling from australia post load and go support.,hey alison this is ghulam i am calling from australia post load and go support.,hey alison this is ghulam i am calling from australia post load and go #,hey alison this is ghulam i am calling from australia post load and go,"['hey', 'alison', 'this', 'is', 'ghulam', 'i', 'am', 'calling', 'from', 'australia', 'post', 'load', 'and', 'go']","['hey', 'alison', 'this', 'is', 'ghulam', 'i', 'am', 'calling', 'from', 'australia', 'post', 'load', 'and', 'go']","['hey', 'alison', 'thi', 'is', 'ghulam', 'i', 'am', 'call', 'from', 'australia', 'post', 'load', 'and', 'go']","['hey', 'alison', 'this', 'be', 'ghulam', 'i', 'be', 'call', 'from', 'australia', 'post', 'load', 'and', 'go']","['hey', 'alison', 'ghulam', 'calling', 'australia', 'post', 'load', 'go']","['hey', 'alison', 'ghulam', 'call', 'australia', 'post', 'load', 'go']"
9892fab0-2e88-11e9-9291-4154e7eb25f4,2,I'm at your earliest convenience can you please get in touch with us,25,28,i'm at your earliest convenience can you please get in touch with us,i'm at your earliest convenience can you please get in touch with us,i am at your earliest convenience can you please get in touch with us,i am at your earliest convenience can you please get in touch with us,i am at your earliest convenience can you please get in touch with us,"['i', 'am', 'at', 'your', 'earliest', 'convenience', 'can', 'you', 'please', 'get', 'in', 'touch', 'with', 'us']","['i', 'am', 'at', 'your', 'earliest', 'convenience', 'can', 'you', 'please', 'get', 'in', 'touch', 'with', 'us']","['i', 'am', 'at', 'your', 'earliest', 'conveni', 'can', 'you', 'pleas', 'get', 'in', 'touch', 'with', 'us']","['i', 'be', 'at', 'your', 'earliest', 'convenience', 'can', 'you', 'please', 'get', 'in', 'touch', 'with', 'us']","['earliest', 'convenience', 'please', 'get', 'touch', 'us']","['earliest', 'convenience', 'please', 'get', 'touch', 'us']"
9892fab0-2e88-11e9-9291-4154e7eb25f4,1,Your voice message is being converted to text it will be sent as an SMS.,29,34,your voice message is being converted to text it will be sent as an sms.,your voice message is being converted to text it will be sent as an sms.,your voice message is being converted to text it will be sent as an sms.,your voice message is being converted to text it will be sent as an #,your voice message is being converted to text it will be sent as an,"['your', 'voice', 'message', 'is', 'being', 'converted', 'to', 'text', 'it', 'will', 'be', 'sent', 'as', 'an']","['your', 'voice', 'message', 'is', 'being', 'converted', 'to', 'text', 'it', 'will', 'be', 'sent', 'as', 'an']","['your', 'voic', 'messag', 'is', 'be', 'convert', 'to', 'text', 'it', 'will', 'be', 'sent', 'as', 'an']","['your', 'voice', 'message', 'be', 'be', 'convert', 'to', 'text', 'it', 'will', 'be', 'send', 'as', 'an']","['voice', 'message', 'converted', 'text', 'sent']","['voice', 'message', 'convert', 'text', 'send']"
9892fab0-2e88-11e9-9291-4154e7eb25f4,1,Thanks for using toasters message to text service,35,39,thanks for using toasters message to text service,thanks for using toasters message to text service,thanks for using toasters message to text service,thanks for using toasters message to text service,thanks for using toasters message to text service,"['thanks', 'for', 'using', 'toasters', 'message', 'to', 'text', 'service']","['thanks', 'for', 'using', 'toasters', 'message', 'to', 'text', 'service']","['thank', 'for', 'use', 'toaster', 'messag', 'to', 'text', 'servic']","['thank', 'for', 'use', 'toasters', 'message', 'to', 'text', 'service']","['thanks', 'using', 'toasters', 'message', 'text', 'service']","['thank', 'use', 'toasters', 'message', 'text', 'service']"
